IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"35.93.209.11","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.209.49","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.209.126","*.shipoffers.com","","","","","*.shipoffers.com|shipoffers.com","","false"
"35.93.209.147","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.210.4","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.210.16","*.wss.daily.co","","","","","*.daily.co|*.us-west-2.wss.daily.co|*.wss.daily.co","","false"
"35.93.210.52","aisaac.co","","","","","aisaac.co|cockpit.aisaac.co|finances.aisaac.co|jobs.aisaac.co|kibana.aisaac.co|movies.aisaac.co|music.aisaac.co|pgadmin.aisaac.co|upwork.aisaac.co|webmin.aisaac.co","","false"
"35.93.210.91","bluefire.pe","Bit2Bit SAC","PE","Lima","Lima","kmmp.bluefire.pe|demo.bluefire.pe|bluefire.pe|www.bluefire.pe","","false"
"35.93.210.118","anytvplayers.com","","","","","admin.anytvplayers.com|anytvplayers.com|reseller.anytvplayers.com","","false"
"35.93.211.56","*.tls1.yospace.com","","","","","*.tls1.yospace.com|tls1.yospace.com","","false"
"35.93.211.95","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.211.183","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.211.222","cdo-cisco-maebert.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","cdo-cisco-maebert.app.us.cdo.cisco.com","","false"
"35.93.213.54","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.213.83","cdo-c-cdo-brav--sehzbv.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","cdo-c-cdo-brav--sehzbv.app.us.cdo.cisco.com","","false"
"35.93.213.106","*.siki.ai","","","","","*.siki.ai|siki.ai","","false"
"35.93.213.190","ApplebyRecords.com","","","","","ApplebyRecords.com","","true"
"35.93.213.238","*.wss.daily.co","","","","","*.daily.co|*.us-west-2.wss.daily.co|*.wss.daily.co","","false"
"35.93.214.3","*.menlosecurity.com","Menlo Security, Inc.","US","Mountain View","California","*.menlosecurity.com|menlosecurity.com","","false"
"35.93.214.41","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"35.93.214.74","*.qualcy.net","Qualcy Systems Inc","US","","California","*.qualcy.net|qualcy.net","","false"
"35.93.214.78","paxtravel.app","","","","","paxtravel.app|www.paxtravel.app","","false"
"35.93.214.75","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"35.93.214.80","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.214.82","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.214.148","westcoastlumber.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","westcoastlumber.app.us.cdo.cisco.com","","false"
"35.93.214.206","public.steel-main.ca","","","","","","","true"
"35.93.214.238","*.t-13dca313.kinesisvideo.us-west-2.amazonaws.com","","","","","*.t-13dca313.kinesisvideo.us-west-2.amazonaws.com","","false"
"35.93.214.236","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.215.135","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.215.161","vpn.us1.nac-staging.mistsys.com","","","","","vpn.us1.nac-staging.mistsys.com","","false"
"35.93.215.204","*.alpha.serendipitybio.com","","","","","*.alpha.serendipitybio.com","","false"
"35.93.215.221","35.93.215.221","","","","","35.93.215.221","","false"
"35.93.215.255","apigee.net","","","","","apigee.net|*.apigee.net","","false"
"35.93.216.10","*.omzo.net","","","","","*.omzo.net|omzo.net","","false"
"35.93.216.43","internationalprimatologicalsociety.org","","","","","internationalprimatologicalsociety.org","","false"
"35.93.216.132","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.216.144","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.217.43","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.217.81","cdo-cang--sfb8ih.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","cdo-cang--sfb8ih.app.us.cdo.cisco.com","","false"
"35.93.217.172","*.workdayeducation.com","Workday, Inc.","US","Pleasanton","California","*.workdayeducation.com|workdayeducation.com","","false"
"35.93.217.194","*.pagerduty.com","PagerDuty, Inc.","US","San Francisco","California","*.pagerduty.com|pagerduty.com","","false"
"35.93.217.219","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"35.93.217.251","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"35.93.216.135","host-0281726aaaa82c110","","","","","","","false"
"35.93.218.59","*.workers.bcovlive.io","","","","","*.workers.bcovlive.io|workers.bcovlive.io","","false"
"35.93.218.97","alvin.palmharborhomes.com","","","","","alvin.palmharborhomes.com","","false"
"35.93.218.172","*.tls1.yospace.com","","","","","*.tls1.yospace.com|tls1.yospace.com","","false"
"35.93.218.187","localhost.localdomain","SomeOrganization","--","SomeCity","SomeState","","","true"
"35.93.218.210","admin.arine.io","Arine Inc","US","San Francisco","California","","","true"
"35.93.218.226","hppqa.farmopslive.com","Internet Widgits Pty Ltd","US","","California","","","true"
"35.93.218.231","*.enterprise-g1.acquia-sites.com","Acquia Inc.","US","","Massachusetts","*.enterprise-g1.acquia-sites.com|enterprise-g1.acquia-sites.com","","false"
"35.93.218.232","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.218.241","aiops-store-test4.app.staging.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","aiops-store-test4.app.staging.cdo.cisco.com","","false"
"35.93.219.2","mail.connect-gart.com","","","","","mail.connect-gart.com|www.mail.connect-gart.com","","false"
"35.93.219.85","ignite2024--sjjxdy.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","ignite2024--sjjxdy.app.us.cdo.cisco.com","","false"
"35.93.219.118","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.219.133","*.us-west-2.gamma.recovery-cluster.route-53.aws.dev","Amazon.com Inc.","US","Seattle","Washington","*.us-west-2.gamma.primedmeridian.aws.a2z.com|*.us-west-2.gamma.recovery-cluster.route-53.aws.dev","","false"
"35.93.219.130","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.219.142","*.prod.acquia-sites.com","Acquia Inc.","US","Boston","Massachusetts","*.prod.acquia-sites.com|prod.acquia-sites.com","","false"
"35.93.219.208","youthful-ramanujan.35-93-219-208.plesk.page","","","","","www.youthful-ramanujan.35-93-219-208.plesk.page|youthful-ramanujan.35-93-219-208.plesk.page","","false"
"35.93.219.228","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.219.249","*.gaiaonline.com","","","","","*.gaiaonline.com|gaiaonline.com","","false"
"35.93.220.1","cisco-rcdn-ngfw-tac.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","cisco-rcdn-ngfw-tac.app.us.cdo.cisco.com","","false"
"35.93.220.79","*.prod.acquia-sites.com","Acquia Inc.","US","Boston","Massachusetts","*.prod.acquia-sites.com|prod.acquia-sites.com","","false"
"35.93.220.131","*.infowave.site","GK","US","San Francisco","California","","","true"
"35.93.220.149","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.220.206","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.221.80","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"35.93.221.91","*.intimesoft.com","","","","","*.intimesoft.com|intimesoft.com","","false"
"35.93.221.141","cisco-services.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","cisco-services.app.us.cdo.cisco.com","","false"
"35.93.221.144","cisco-cjutting.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","cisco-cjutting.app.us.cdo.cisco.com","","false"
"35.93.221.181","ip-10-106-0-68.us-west-2.compute.internal","Outcome","US","US","CA","","","true"
"35.93.222.37","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.222.43","ip-10-101-0-28.us-west-2.compute.internal","Outcome","US","US","CA","","","true"
"35.93.222.66","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"35.93.222.73","main-sweet-sharp-6h9e1mt.cribl.cloud","","","","","main-sweet-sharp-6h9e1mt.cribl.cloud|default.main.sweet-sharp-6h9e1mt.cribl.cloud|in.main-default-sweet-sharp-6h9e1mt.cribl.cloud|*.main.sweet-sharp-6h9e1mt.cribl.cloud","","false"
"35.93.222.109","TRAEFIK DEFAULT CERT","","","","","c6fd5bce949d810bb66e61222bfab7e6.8f4ef6fe3208bacd516a53f8ae3ac5f3.traefik.default","","true"
"35.93.222.165","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.222.190","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.222.220","*.video.logi.com","Logitech Inc","US","Newark","California","*.video.logi.com|video.logi.com","","false"
"35.93.223.40","*.beyondtrustcloud.com","BeyondTrust Corporation","US","Johns Creek","Georgia","*.beyondtrustcloud.com|beyondtrustcloud.com","","false"
"35.93.223.197","*.menlosecurity.com","Menlo Security, Inc.","US","Mountain View","California","*.menlosecurity.com|menlosecurity.com","","false"
"35.93.224.30","fctsol.com","","","","","fctsol.com|www.fctsol.com","","false"
"35.93.224.98","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.224.156","main-compassionate-mestorf-yvbz021.cribl-staging.cloud","","","","","main-compassionate-mestorf-yvbz021.cribl-staging.cloud|default.main.compassionate-mestorf-yvbz021.cribl-staging.cloud|in.main-default-compassionate-mestorf-yvbz021.cribl-staging.cloud|*.main.compassionate-mestorf-yvbz021.cribl-staging.cloud","","false"
"35.93.224.175","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.224.244","cdo-city-of-fergus-falls.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","cdo-city-of-fergus-falls.app.us.cdo.cisco.com|cdo-city-of-fergus-falls--sfe0co.app.us.cdo.cisco.com","","false"
"35.93.225.65","main-infallible-elgamal-mj1kiiz.cribl.cloud","","","","","main-infallible-elgamal-mj1kiiz.cribl.cloud|default.main.infallible-elgamal-mj1kiiz.cribl.cloud|in.main-default-infallible-elgamal-mj1kiiz.cribl.cloud|*.main.infallible-elgamal-mj1kiiz.cribl.cloud","","false"
"35.93.225.176","*.360works.cloud","","","","","*.360works.cloud|360works.cloud","","false"
"35.93.225.222","volleyball.sportsseam.com","","","","","volleyball.sportsseam.com","","false"
"35.93.225.228","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.226.103","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.226.124","www.blinklos.com","","","","","www.blinklos.com|blinklos.com","","false"
"35.93.226.132","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.226.162","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.226.251","global.3cx.com.mx","","","","","global.3cx.com.mx","","false"
"35.93.227.44","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.227.61","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.227.165","fameify.in","","","","","fameify.in|www.fameify.in","","false"
"35.93.228.22","wiki.cadetportfolio.com","","","","","wiki.cadetportfolio.com","","false"
"35.93.228.134","tecnoera.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","tecnoera.app.us.cdo.cisco.com","","false"
"35.93.228.158","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.networky.events|networky.events","","false"
"35.93.228.200","*.usw2.prod.gamma.plumenet.io","Plume Design Inc.","US","Palo Alto","CA","","","false"
"35.93.228.210","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.229.26","*.workdayeducation.com","Workday, Inc.","US","Pleasanton","California","*.workdayeducation.com|workdayeducation.com","","false"
"35.93.229.44","evercharge.com","Cloud","US","Palo Alto","California","","","true"
"35.93.229.65","*.procreditoenlinea.com","","","","","*.procreditoenlinea.com|procreditoenlinea.com","","false"
"35.93.229.82","*.vintrace.net","JX2 Technology Pty Ltd","AU","Collingwood","Victoria","*.vintrace.net|*.vinx2.net|vinx2.net","","false"
"35.93.229.141","*.wss.daily.co","","","","","*.daily.co|*.us-west-2.wss.daily.co|*.wss.daily.co","","false"
"35.93.229.199","LocalDev","StyleSeat","US","","CA","","","true"
"35.93.229.223","*.omzo.net","","","","","*.omzo.net|omzo.net","","false"
"35.93.230.12","nauryz.com","","","","","nauryz.com|www.nauryz.com","","false"
"35.93.230.80","preprod.weblogic.energy-next.gov","","","","","","","true"
"35.93.230.89","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.230.116","bidcentral.ca","","","","","bidcentral.ca|www.bidcentral.ca","","false"
"35.93.230.177","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.231.32","127.0.0.1","Global Security","US","US","US","","","true"
"35.93.231.42","*.imperium.ec","","","","","*.imperium.ec|imperium.ec","","false"
"35.93.231.56","*.quirogalawoffice.com","","","","","*.quirogalawoffice.com|quirogalawoffice.com","","false"
"35.93.231.58","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"35.93.231.92","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.93.231.114","codestacksystems.com","","","","","codestacksystems.com|www.codestacksystems.com","","false"
"35.93.231.222","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"35.93.247.58","apigee.net","","","","","apigee.net|*.apigee.net","","false"
"35.93.247.69","www.example.com","Bitnami","","","","","","true"
"35.93.247.195","*.duclo.net","Duclo, Inc.","US","","California","*.duclo.net|duclo.net","","false"
"35.93.248.82","main-focused-trusov-th972an.cribl-staging.cloud","","","","","main-focused-trusov-th972an.cribl-staging.cloud|default.main.focused-trusov-th972an.cribl-staging.cloud|in.main-default-focused-trusov-th972an.cribl-staging.cloud|*.main.focused-trusov-th972an.cribl-staging.cloud","","false"
"35.93.248.88","*.tww2.tv","","","","","*.tww2.tv|tww2.tv","","false"
"35.93.248.185","*.hostedrmm.com","ConnectWise, LLC","US","Tampa","Florida","*.hostedrmm.com","","false"
"35.93.248.216","slack.com","","","","","*.slack.com|slack.com","","false"
"35.93.249.22","*.horizzon.cloud","","","","","*.bizzdesign.cloud|*.horizzon.cloud","","false"
"35.93.249.84","www.example.com","Bitnami","","","","","","true"
"35.93.249.152","oficentro.com.pe","","","","","oficentro.com.pe|www.oficentro.com.pe","","false"
"35.93.249.170","fmc-regression-17.app.staging.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","fmc-regression-17.app.staging.cdo.cisco.com","","false"
"35.93.249.187","slack.com","","","","","*.slack.com|slack.com","","false"
"35.93.249.197","*.prod.acquia-sites.com","Acquia Inc.","US","Boston","Massachusetts","*.prod.acquia-sites.com|prod.acquia-sites.com","","false"
"35.93.249.247","*.vm","Docker Boilerplate","","","","","","true"
"35.93.250.34","*.autorabit.com","","","","","*.autorabit.com|autorabit.com","","false"
"35.93.250.171","*.modolabs.net","","","","","*.modolabs.net|modolabs.net","","false"
"35.93.250.203","*.video.logi.com","Logitech Inc","US","Newark","California","*.video.logi.com|video.logi.com","","false"
"35.93.250.212","ventaspos.com","","","","","ventaspos.com","","false"
"35.93.251.47","www.123glue.com","","","","","123glue.com|www.123glue.com","","false"
"35.93.251.79","PhoneSuite","","","","","","","true"
"35.93.251.155","*.moveeasy.com","","","","","*.moveeasy.com|moveeasy.com","","false"
"35.93.251.181","slack.com","","","","","*.slack.com|slack.com","","false"
"35.93.251.213","*.aidriller.com","AI Driller, Inc.","US","","Texas","*.aidriller.com|aidriller.com","","false"
"35.93.252.164","*.participateloan.com","Radius Group, LLC","US","Little Rock","Arkansas","*.participateloan.com|participateloan.com","","false"
"35.93.253.86","*.a1.typesense.net","","","","","*.a1.typesense.net|a1.typesense.net","","false"
"35.93.253.178","*.workdayeducation.com","Workday, Inc.","US","Pleasanton","California","*.workdayeducation.com|workdayeducation.com","","false"
"35.93.253.186","*.prestosports.com","PrestoSports, Inc.","US","Rockville","MD","","","true"
"35.93.254.71","*.druva.com","Druva Inc.","US","Santa Clara","California","*.druva.com|druva.com","","false"
"35.93.254.171","marconet-kplantz.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","marconet-kplantz.app.us.cdo.cisco.com","","false"
"35.93.254.190","*.ctruh.com","","","","","*.ctruh.com|ctruh.com","","false"
"35.93.255.13","*.wss.daily.co","","","","","*.daily.co|*.us-west-2.wss.daily.co|*.wss.daily.co","","false"
"35.93.255.47","*.druva.com","Druva Inc.","US","Santa Clara","California","*.druva.com|druva.com","","false"
"35.93.255.85","uat.smartwinnr.com","","","","","uat.smartwinnr.com","","false"
"35.93.255.108","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"35.93.255.124","*.tls1.yospace.com","","","","","*.tls1.yospace.com|tls1.yospace.com","","false"
"35.93.255.153","cdo-partner---convergeone.app.us.cdo.cisco.com","Cisco Systems Inc.","US","San Jose","California","cdo-partner---convergeone.app.us.cdo.cisco.com|cdo-partner---convergeone--inc---s7qa0h.app.us.cdo.cisco.com","","false"
"18.212.0.230","*.gamma.execute-api.us-east-1.amazonaws.com","","","","","*.gamma.execute-api.us-east-1.amazonaws.com","","false"
"18.212.0.145","dot.api.manifoldxyz.dev","","","","","dot.api.manifoldxyz.dev","","false"
"18.212.0.138","*.c23.us-east-1.airflow.amazonaws.com","","","","","*.c23.us-east-1.airflow.amazonaws.com","","false"
"18.212.0.227","data-storage-prod.us-east-1.amazonaws.com","Amazon.com Inc.","US","Seattle","Washington","awssi-exter-j6l29waiwgsz-37a5a78d3b8404fc.elb.us-east-1.amazonaws.com|awssi-onebo-7ni8ptd2cojz-b40178ed7a9be060.elb.us-east-1.amazonaws.com|data-storage-prod.us-east-1.amazonaws.com","","false"
"18.212.0.2","kube-apiserver","","","","","c3bca6072d415016ec142d1a8903fd78.sk1.us-east-1.eks.amazonaws.com|ip-172-16-32-115.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.8.11.119|172.16.32.115","false"
"18.212.0.149","*.velotax.com.br","","","","","*.velotax.com.br|velotax.com.br","","false"
"18.212.0.101","c56.notraffic.com","","","","","c56.notraffic.com","","false"
"18.212.0.226","kube-apiserver","","","","","833a8ec9e1d56f6e43514ecac25400a8.gr7.us-east-1.eks.amazonaws.com|ip-10-0-98-99.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.11.49|10.0.98.99","false"
"18.212.1.177","www.sample.com","King","US","Seattle","WA","","","true"
"18.212.0.10","api.conducco.com","","","","","api.conducco.com","","false"
"18.212.1.238","analytics.revv.xyz","","","","","analytics.revv.xyz","","false"
"18.212.0.186","*.fcn.edu.br","","","","","*.fcn.edu.br|fcn.edu.br","","false"
"18.212.0.154","*.4shcfrl5jg750.us-east-1.cs.amazonlightsail.com","","","","","*.4shcfrl5jg750.us-east-1.cs.amazonlightsail.com","","false"
"18.212.0.64","*.beckett.com","","","","","*.beckett.com|beckett.com","","false"
"18.212.1.231","mautic.deckdecore.com.br","","","","","mautic.deckdecore.com.br","","false"
"18.212.0.228","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"18.212.0.14","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"18.212.0.94","hega.tyasoluciones.co","","","","","hega.tyasoluciones.co","","false"
"18.212.0.204","vpn.calautomotive.com","","","","","vpn.calautomotive.com","","false"
"18.212.1.146","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"18.212.0.17","racsbi.raioam.com","","","","","racsbi.raioam.com","","false"
"18.212.0.7","qa-ingress.neat.red","","","","","qa-ingress.neat.red","","false"
"18.212.1.246","gitlab.demo.testifysec.dev","","","","","gitlab.demo.testifysec.dev|registry.demo.testifysec.dev","","false"
"18.212.1.92","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"18.212.1.77","*.docmoto.com","","","","","*.docmoto.com|docmoto.com","","false"
"18.212.0.243","*.thunderturtle.io","","","","","*.thunderturtle.io|thunderturtle.io","","false"
"18.212.0.15","gophish.redtelephone.dev.financialforce.com","","","","","gophish.redtelephone.dev.financialforce.com|www.cerntina.com|www.certlnia.com|www.certimia.com|www.cretinia.com","","false"
"18.212.0.153","kube-apiserver","","","","","f5c255bc30a7b82ddcc4b399215eab3b.gr7.us-east-1.eks.amazonaws.com|ip-172-16-32-67.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.30.52.237|172.16.32.67","false"
"18.212.0.211","app.buyproperly.com","","","","","app.buyproperly.com","","false"
"18.212.1.158","*.bdsus.net","","","","","*.bdsus.net|www.hrms-api.bdsus.net|www.staging.bdsus.net","","false"
"18.212.0.132","*.reserveyourvenue.com","","","","","*.reserveyourvenue.com","","false"
"18.212.0.129","*.fluenttranslation.com","","","","","*.fluenttranslation.com|fluenttranslation.com","","false"
"18.212.0.90","qualtrim.com","","","","","qualtrim.com|api.qualtrim.com|staging-api.qualtrim.com|staging.qualtrim.com|www.qualtrim.com","","false"
"18.212.1.91","PP-2202171957ZV.portal.ptc.io","PTC Inc.","US","Boston","MA","PP-2202171957ZV.portal.ptc.io","","true"
"18.212.0.51","*.classlink.com","","","","","*.classlink.com|*.internal.classlink.com|*.apps.classlink.com|*.apis.classlink.com","","false"
"18.212.0.45","bob-gamma.us-east-1.amazonaws.com","","","","","bob-gamma.us-east-1.amazonaws.com","","false"
"18.212.0.203","*.phikappapsi.com","","","","","*.phikappapsi.com|phikappapsi.com","","false"
"18.212.0.146","4ui.us","","","","","4ui.us|*.4ui.us","","false"
"18.212.2.12","*.ezip.com.mx","","","","","*.ezip.com.mx|ezip.com.mx","","false"
"18.212.0.33","biostarfortoxen.com","","","","","biostarfortoxen.com|*.biostarfortoxen.com","","false"
"18.212.0.39","abstractivehealth.com","","","","","abstractivehealth.com|*.abstractivehealth.com|abstractive.ai|*.abstractive.ai","","false"
"18.212.0.24","*.axosnet.io","","","","","*.axosnet.io","","false"
"18.212.0.61","digitalwallet-demo.cinchhs.com","","","","","digitalwallet-demo.cinchhs.com","","false"
"18.212.1.1","*.SyntechLive.com","Syn-Tech Systems, Inc.","US","Tallahassee","Florida","*.SyntechLive.com|SyntechLive.com","","false"
"18.212.2.145","app.genesisplatform.co","","","","","app.genesisplatform.co","","false"
"18.212.0.183","passbolt.grupoinpress.net.br","","","","","passbolt.grupoinpress.net.br","","false"
"18.212.0.68","*.preciselydevelopment.com","","","","","*.preciselydevelopment.com","","false"
"18.212.1.4","*.us-east-1.prod.tau.spectrum.net","Plume Design Inc.","US","Palo Alto","CA","","","false"
"18.212.0.232","kube-apiserver","","","","","e7106c0308b81e22f706ed1f673de4ae.yl4.us-east-1.eks.amazonaws.com|ip-172-16-122-166.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.1.6|172.16.122.166","false"
"18.212.2.156","*.hexnodemdm.com","","","","","*.hexnodemdm.com|hexnodemdm.com","","false"
"18.212.2.163","adoc.exjulesverne.com","","","","","adoc.exjulesverne.com","","false"
"18.212.0.53","*.m3.dev.inforcloudsuite.com","","","","","*.m3.dev.inforcloudsuite.com","","false"
"18.212.0.164","kube-apiserver","","","","","bb02c466f8cb363d3542ed22aa92f999.gr7.us-east-1.eks.amazonaws.com|ip-10-0-103-238.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.33.34|10.0.103.238","false"
