IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.218.181.117","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.115","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.116","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.118","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.119","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.120","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.121","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.123","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.124","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.125","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.126","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.127","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.129","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.128","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.130","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.131","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.132","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.133","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.134","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.135","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.136","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.137","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.138","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.139","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.140","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.141","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.148","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.149","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.152","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.153","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.150","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.151","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.154","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.155","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.156","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.157","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.158","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.159","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.160","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.161","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.162","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.163","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.165","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.164","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.166","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.168","bigbird-zeta.us-east-1.amazonaws.com","","","","","*.bb-zeta.us-east-1.amazonaws.com|bigbird-zeta.us-east-1.amazonaws.com|*.bigbird-zeta.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.167","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.169","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.170","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.171","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.172","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.173","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.174","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.175","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.176","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.177","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.179","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.178","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.180","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.181","bigbird-zeta.us-east-1.amazonaws.com","","","","","*.bb-zeta.us-east-1.amazonaws.com|bigbird-zeta.us-east-1.amazonaws.com|*.bigbird-zeta.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.182","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.183","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.185","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.184","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.186","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.187","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.188","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.189","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.190","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.192","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.191","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.193","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.194","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.195","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.199","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.196","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.198","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.200","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.197","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.201","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.203","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.202","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.204","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.205","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.206","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.207","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.208","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.209","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.210","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.211","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.212","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.213","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.214","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.215","dynamodb-fips.us-east-1.amazonaws.com","","","","","*.ddb-fips.us-east-1.amazonaws.com|dynamodb-fips.us-east-1.amazonaws.com|*.dynamodb-fips.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.216","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.218","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.181.217","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.1","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.0","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.2","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.10","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.11","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.12","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.13","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.14","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.16","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.17","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.15","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.19","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.18","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.20","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.21","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.100","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.101","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.102","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.104","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.103","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.106","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.108","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.109","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.107","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.105","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.110","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.111","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.113","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.112","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.114","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.115","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.116","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.117","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.118","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.119","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.120","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.121","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
"3.218.182.123","dynamodb.us-east-1.amazonaws.com","","","","","dynamodb.us-east-1.amazonaws.com|*.ddb.us-east-1.amazonaws.com|*.dynamodb.us-east-1.vpce.amazonaws.com","","false"
